Area,Item,Year,Area harvested,Yield
Spain,Mushrooms and truffles,2009,325.000000,4030769.000000
Spain,Mushrooms and truffles,2010,550.000000,2418182.000000
Spain,Mushrooms and truffles,2011,574.000000,2545296.000000
Spain,Mushrooms and truffles,2012,562.000000,2623488.000000
Spain,Mushrooms and truffles,2013,600.000000,2495000.000000
Spain,Mushrooms and truffles,2014,585.000000,2561607.000000
Spain,Mushrooms and truffles,2015,661.000000,3310061.000000
Spain,Mushrooms and truffles,2016,577.000000,2565633.000000
Spain,Mushrooms and truffles,2017,535.000000,2972299.000000
Spain,Mushrooms and truffles,2018,550.000000,3022727.000000
Spain,Mushrooms and truffles,2019,550.000000,3093818.000000
Spain,Nuts nes,1961,,
Spain,Nuts nes,1962,,
Spain,Nuts nes,1963,,
Spain,Nuts nes,1964,,
Spain,Nuts nes,1965,,
Spain,Nuts nes,1966,,
Spain,Nuts nes,1967,,
Spain,Nuts nes,1968,,
Spain,Nuts nes,1969,,
Spain,Nuts nes,1970,,
Spain,Nuts nes,1971,,
Spain,Nuts nes,1972,,
Spain,Nuts nes,1973,,
Spain,Nuts nes,1974,,
Spain,Nuts nes,1975,,
Spain,Nuts nes,1976,,
Spain,Nuts nes,1977,,
Spain,Nuts nes,1978,,
Spain,Nuts nes,1979,,
Spain,Nuts nes,1980,,
Spain,Nuts nes,1981,,
Spain,Nuts nes,1982,,
Spain,Nuts nes,1983,,
Spain,Nuts nes,1984,,
Spain,Nuts nes,1985,3000.000000,30000.000000
Spain,Nuts nes,1986,3000.000000,26667.000000
Spain,Nuts nes,1987,2000.000000,25000.000000
Spain,Nuts nes,1988,2000.000000,25000.000000
Spain,Nuts nes,1989,2000.000000,25000.000000
Spain,Nuts nes,1990,2011.000000,19627.000000
Spain,Nuts nes,1991,2618.000000,24477.000000
Spain,Nuts nes,1992,2597.000000,24494.000000
Spain,Nuts nes,1993,2617.000000,24612.000000
Spain,Nuts nes,1994,2599.000000,24817.000000
Spain,Nuts nes,1995,2400.000000,25000.000000
Spain,Nuts nes,1996,2342.000000,24885.000000
Spain,Nuts nes,1997,2000.000000,25000.000000
Spain,Nuts nes,1998,2196.000000,24886.000000
Spain,Nuts nes,1999,2316.000000,24879.000000
Spain,Nuts nes,2000,2800.000000,25000.000000
Spain,Nuts nes,2001,4000.000000,25000.000000
Spain,Nuts nes,2002,3200.000000,25000.000000
Spain,Nuts nes,2003,2000.000000,25000.000000
Spain,Nuts nes,2004,1944.000000,24743.000000
Spain,Nuts nes,2005,1641.000000,24375.000000
Spain,Nuts nes,2006,2009.000000,24082.000000
Spain,Nuts nes,2007,2117.000000,23807.000000
Spain,Nuts nes,2008,2200.000000,22727.000000
Spain,Nuts nes,2009,2200.000000,22727.000000
Spain,Nuts nes,2010,2096.000000,23855.000000
Spain,Nuts nes,2011,2059.000000,24284.000000
Spain,Nuts nes,2012,2000.000000,25000.000000
Spain,Nuts nes,2013,2000.000000,25000.000000
Spain,Nuts nes,2014,2000.000000,25000.000000
Spain,Nuts nes,2015,1988.000000,24914.000000
Spain,Nuts nes,2016,1800.000000,24606.000000
Spain,Nuts nes,2017,1743.000000,24722.000000
Spain,Nuts nes,2018,29390.000000,2817.000000
Spain,Nuts nes,2019,39600.000000,3321.000000
Spain,Oats,1961,582900.000000,8490.000000
Spain,Oats,1962,548945.000000,9344.000000
Spain,Oats,1963,527263.000000,8832.000000
Spain,Oats,1964,508545.000000,7660.000000
Spain,Oats,1965,501624.000000,7370.000000
Spain,Oats,1966,469000.000000,9426.000000
Spain,Oats,1967,485617.000000,10137.000000
Spain,Oats,1968,507847.000000,10612.000000
Spain,Oats,1969,506200.000000,10614.000000
Spain,Oats,1970,473000.000000,8317.000000
Spain,Oats,1971,462700.000000,12576.000000
Spain,Oats,1972,467200.000000,9411.000000
Spain,Oats,1973,470500.000000,9035.000000
Spain,Oats,1974,475200.000000,11755.000000
Spain,Oats,1975,457200.000000,13327.000000
Spain,Oats,1976,454500.000000,11613.000000
Spain,Oats,1977,405500.000000,10298.000000
Spain,Oats,1978,441900.000000,12519.000000
Spain,Oats,1979,436300.000000,10456.000000
Spain,Oats,1980,458100.000000,14846.000000
Spain,Oats,1981,463700.000000,9595.000000
Spain,Oats,1982,441500.000000,10043.000000
Spain,Oats,1983,454100.000000,10209.000000
Spain,Oats,1984,479290.000000,16439.000000
Spain,Oats,1985,459038.000000,14811.000000
Spain,Oats,1986,393475.000000,11008.000000
Spain,Oats,1987,352727.000000,14229.000000
Spain,Oats,1988,360000.000000,15417.000000
Spain,Oats,1989,358900.000000,14143.000000
Spain,Oats,1990,348700.000000,14672.000000
Spain,Oats,1991,324800.000000,12426.000000
Spain,Oats,1992,313800.000000,9978.000000
Spain,Oats,1993,314988.000000,13686.000000
Spain,Oats,1994,347500.000000,11911.000000
Spain,Oats,1995,366800.000000,6309.000000
Spain,Oats,1996,391300.000000,16977.000000
Spain,Oats,1997,399811.000000,13022.000000
Spain,Oats,1998,413200.000000,17561.000000
Spain,Oats,1999,409500.000000,12962.000000
Spain,Oats,2000,432137.000000,22069.000000
Spain,Oats,2001,445926.000000,14917.000000
Spain,Oats,2002,455185.000000,20124.000000
Spain,Oats,2003,477000.000000,18310.000000
Spain,Oats,2004,479801.000000,21738.000000
Spain,Oats,2005,457847.000000,11840.000000
Spain,Oats,2006,524389.000000,18082.000000
Spain,Oats,2007,531432.000000,24640.000000
Spain,Oats,2008,505511.000000,23507.000000
Spain,Oats,2009,561238.000000,16463.000000
Spain,Oats,2010,511329.000000,20039.000000
Spain,Oats,2011,508344.000000,22017.000000
Spain,Oats,2012,438700.000000,15580.000000
Spain,Oats,2013,444500.000000,21546.000000
Spain,Oats,2014,430280.000000,15085.000000
Spain,Oats,2015,490041.000000,16130.000000
Spain,Oats,2016,509849.000000,21773.000000
Spain,Oats,2017,558767.000000,15091.000000
Spain,Oats,2018,556500.000000,27807.000000
Spain,Oats,2019,453430.000000,18552.000000
Spain,Oilcrops,1961,387601.000000,57222.000000
Spain,Oilcrops,1962,413430.000000,48856.000000
Spain,Oilcrops,1963,331491.000000,103960.000000
Spain,Oilcrops,1964,265089.000000,31609.000000
Spain,Oilcrops,1965,261167.000000,74367.000000
Spain,Oilcrops,1966,336021.000000,72622.000000
Spain,Oilcrops,1967,247740.000000,66796.000000
Spain,Oilcrops,1968,237026.000000,108906.000000
Spain,Oilcrops,1969,235673.000000,84202.000000
Spain,Oilcrops,1970,276174.000000,88154.000000
Spain,Oilcrops,1971,405179.000000,52135.000000
Spain,Oilcrops,1972,489108.000000,56153.000000
Spain,Oilcrops,1973,555019.000000,49075.000000
Spain,Oilcrops,1974,606384.000000,35519.000000
Spain,Oilcrops,1975,902002.000000,32978.000000
Spain,Oilcrops,1976,608931.000000,42919.000000
Spain,Oilcrops,1977,664624.000000,37552.000000
Spain,Oilcrops,1978,662271.000000,51275.000000
Spain,Oilcrops,1979,721408.000000,41287.000000
Spain,Oilcrops,1980,1946454.000000,16283.000000
Spain,Oilcrops,1981,2881749.000000,7379.000000
Spain,Oilcrops,1982,2982630.000000,14414.000000
Spain,Oilcrops,1983,3058212.000000,7297.000000
Spain,Oilcrops,1984,3143212.000000,15359.000000
Spain,Oilcrops,1985,3137761.000000,10038.000000
Spain,Oilcrops,1986,3106093.000000,11978.000000
Spain,Oilcrops,1987,3155241.000000,16380.000000
Spain,Oilcrops,1988,3132167.000000,11947.000000
Spain,Oilcrops,1989,3130979.000000,13148.000000
Spain,Oilcrops,1990,3393508.000000,14786.000000
Spain,Oilcrops,1991,3240794.000000,13270.000000
Spain,Oilcrops,1992,3610229.000000,13239.000000
Spain,Oilcrops,1993,4280871.000000,9882.000000
Spain,Oilcrops,1994,3563762.000000,11170.000000
Spain,Oilcrops,1995,3363814.000000,7273.000000
Spain,Oilcrops,1996,3424866.000000,17809.000000
Spain,Oilcrops,1997,3417011.000000,22377.000000
Spain,Oilcrops,1998,3426295.000000,17279.000000
Spain,Oilcrops,1999,3236643.000000,14162.000000
Spain,Oilcrops,2000,3288044.000000,18950.000000
Spain,Oilcrops,2001,3385523.000000,23659.000000
Spain,Oilcrops,2002,3289291.000000,16742.000000
Spain,Oilcrops,2003,3338727.000000,25828.000000
Spain,Oilcrops,2004,3320695.000000,19247.000000
Spain,Oilcrops,2005,3082384.000000,15458.000000
Spain,Oilcrops,2006,3188377.000000,20409.000000
Spain,Oilcrops,2007,3168835.000000,22243.000000
Spain,Oilcrops,2008,3259076.000000,20046.000000
Spain,Oilcrops,2009,3395362.000000,23473.000000
Spain,Oilcrops,2010,3268475.000000,25236.000000
Spain,Oilcrops,2011,3480779.000000,26351.000000
Spain,Oilcrops,2012,3369998.000000,14099.000000
Spain,Oilcrops,2013,3477871.000000,30416.000000
Spain,Oilcrops,2014,3432970.000000,17078.000000
Spain,Oilcrops,2015,3241525.000000,21842.000000
Spain,Oilcrops,2016,3409885.000000,24241.000000
Spain,Oilcrops,2017,3458027.000000,22459.000000
Spain,Oilcrops,2018,3374520.000000,32593.000000
Spain,Oilcrops,2019,3395510.000000,20376.000000
Spain,"Oilcrops, Cake Equivalent",1961,387601.000000,3176.000000
Spain,"Oilcrops, Cake Equivalent",1962,413430.000000,3171.000000
Spain,"Oilcrops, Cake Equivalent",1963,331491.000000,3392.000000
Spain,"Oilcrops, Cake Equivalent",1964,265089.000000,3556.000000
Spain,"Oilcrops, Cake Equivalent",1965,261167.000000,3843.000000
Spain,"Oilcrops, Cake Equivalent",1966,336021.000000,3696.000000
Spain,"Oilcrops, Cake Equivalent",1967,247740.000000,4540.000000
Spain,"Oilcrops, Cake Equivalent",1968,237026.000000,4921.000000
Spain,"Oilcrops, Cake Equivalent",1969,235673.000000,3796.000000
Spain,"Oilcrops, Cake Equivalent",1970,276174.000000,4904.000000
Spain,"Oilcrops, Cake Equivalent",1971,405179.000000,3879.000000
Spain,"Oilcrops, Cake Equivalent",1972,489108.000000,3698.000000
Spain,"Oilcrops, Cake Equivalent",1973,555019.000000,3765.000000
Spain,"Oilcrops, Cake Equivalent",1974,606384.000000,3833.000000
Spain,"Oilcrops, Cake Equivalent",1975,902002.000000,3031.000000
Spain,"Oilcrops, Cake Equivalent",1976,608931.000000,3445.000000
Spain,"Oilcrops, Cake Equivalent",1977,664624.000000,3743.000000
Spain,"Oilcrops, Cake Equivalent",1978,662271.000000,4279.000000
Spain,"Oilcrops, Cake Equivalent",1979,721408.000000,4275.000000
Spain,"Oilcrops, Cake Equivalent",1980,789954.000000,5203.000000
Spain,"Oilcrops, Cake Equivalent",1981,836749.000000,3087.000000
Spain,"Oilcrops, Cake Equivalent",1982,936830.000000,4628.000000
Spain,"Oilcrops, Cake Equivalent",1983,1007812.000000,4073.000000
Spain,"Oilcrops, Cake Equivalent",1984,1104112.000000,5363.000000
Spain,"Oilcrops, Cake Equivalent",1985,1086761.000000,4788.000000
Spain,"Oilcrops, Cake Equivalent",1986,1043093.000000,4901.000000
Spain,"Oilcrops, Cake Equivalent",1987,1098241.000000,5212.000000
Spain,"Oilcrops, Cake Equivalent",1988,1097167.000000,6086.000000
Spain,"Oilcrops, Cake Equivalent",1989,1076979.000000,4957.000000
Spain,"Oilcrops, Cake Equivalent",1990,1329508.000000,5668.000000
Spain,"Oilcrops, Cake Equivalent",1991,1166794.000000,5027.000000
Spain,"Oilcrops, Cake Equivalent",1992,1559229.000000,4706.000000
Spain,"Oilcrops, Cake Equivalent",1993,2188871.000000,3001.000000
Spain,"Oilcrops, Cake Equivalent",1994,1469762.000000,3705.000000
Spain,"Oilcrops, Cake Equivalent",1995,1244419.000000,2794.000000
Spain,"Oilcrops, Cake Equivalent",1996,1299236.000000,5548.000000
Spain,"Oilcrops, Cake Equivalent",1997,1209455.000000,6553.000000
Spain,"Oilcrops, Cake Equivalent",1998,1232295.000000,5999.000000
Spain,"Oilcrops, Cake Equivalent",1999,1036643.000000,4676.000000
Spain,"Oilcrops, Cake Equivalent",2000,988044.000000,5791.000000
Spain,"Oilcrops, Cake Equivalent",2001,985523.000000,5560.000000
Spain,"Oilcrops, Cake Equivalent",2002,858709.000000,5479.000000
Spain,"Oilcrops, Cake Equivalent",2003,899145.000000,5121.000000
Spain,"Oilcrops, Cake Equivalent",2004,855921.000000,5960.000000
Spain,"Oilcrops, Cake Equivalent",2005,617126.000000,4873.000000
Spain,"Oilcrops, Cake Equivalent",2006,704680.000000,5256.000000
Spain,"Oilcrops, Cake Equivalent",2007,698673.000000,5926.000000
Spain,"Oilcrops, Cake Equivalent",2008,808605.000000,5542.000000
Spain,"Oilcrops, Cake Equivalent",2009,945534.000000,4901.000000
Spain,"Oilcrops, Cake Equivalent",2010,793009.000000,6088.000000
Spain,"Oilcrops, Cake Equivalent",2011,977104.000000,6328.000000
Spain,"Oilcrops, Cake Equivalent",2012,865737.000000,4660.000000
Spain,"Oilcrops, Cake Equivalent",2013,970871.000000,6239.000000
Spain,"Oilcrops, Cake Equivalent",2014,917170.000000,6473.000000
Spain,"Oilcrops, Cake Equivalent",2015,890155.000000,5899.000000
Spain,"Oilcrops, Cake Equivalent",2016,888191.000000,6337.000000
Spain,"Oilcrops, Cake Equivalent",2017,903198.000000,6257.000000
Spain,"Oilcrops, Cake Equivalent",2018,795520.000000,7334.000000
Spain,"Oilcrops, Cake Equivalent",2019,793610.000000,5942.000000
Spain,"Oilcrops, Oil Equivalent",1961,387601.000000,11724.000000
Spain,"Oilcrops, Oil Equivalent",1962,413430.000000,9878.000000
Spain,"Oilcrops, Oil Equivalent",1963,331491.000000,21975.000000
Spain,"Oilcrops, Oil Equivalent",1964,265089.000000,6149.000000
Spain,"Oilcrops, Oil Equivalent",1965,261167.000000,15415.000000
Spain,"Oilcrops, Oil Equivalent",1966,336021.000000,15353.000000
Spain,"Oilcrops, Oil Equivalent",1967,247740.000000,14225.000000
Spain,"Oilcrops, Oil Equivalent",1968,237026.000000,23301.000000
Spain,"Oilcrops, Oil Equivalent",1969,235673.000000,18106.000000
Spain,"Oilcrops, Oil Equivalent",1970,276174.000000,19844.000000
Spain,"Oilcrops, Oil Equivalent",1971,405179.000000,12202.000000
Spain,"Oilcrops, Oil Equivalent",1972,489108.000000,12895.000000
Spain,"Oilcrops, Oil Equivalent",1973,555019.000000,11553.000000
Spain,"Oilcrops, Oil Equivalent",1974,606384.000000,8420.000000
Spain,"Oilcrops, Oil Equivalent",1975,902002.000000,7951.000000
Spain,"Oilcrops, Oil Equivalent",1976,608931.000000,10230.000000
Spain,"Oilcrops, Oil Equivalent",1977,664624.000000,9171.000000
Spain,"Oilcrops, Oil Equivalent",1978,662271.000000,12504.000000
Spain,"Oilcrops, Oil Equivalent",1979,721408.000000,10252.000000
Spain,"Oilcrops, Oil Equivalent",1980,1946454.000000,4146.000000
Spain,"Oilcrops, Oil Equivalent",1981,2881749.000000,1793.000000
Spain,"Oilcrops, Oil Equivalent",1982,2982630.000000,3609.000000
Spain,"Oilcrops, Oil Equivalent",1983,3058212.000000,2037.000000
Spain,"Oilcrops, Oil Equivalent",1984,3143212.000000,3995.000000
Spain,"Oilcrops, Oil Equivalent",1985,3137761.000000,2699.000000
Spain,"Oilcrops, Oil Equivalent",1986,3106093.000000,3077.000000
Spain,"Oilcrops, Oil Equivalent",1987,3155241.000000,4125.000000
Spain,"Oilcrops, Oil Equivalent",1988,3132167.000000,3195.000000
Spain,"Oilcrops, Oil Equivalent",1989,3130979.000000,3392.000000
Spain,"Oilcrops, Oil Equivalent",1990,3393508.000000,3907.000000
Spain,"Oilcrops, Oil Equivalent",1991,3240794.000000,3433.000000
Spain,"Oilcrops, Oil Equivalent",1992,3610229.000000,3554.000000
Spain,"Oilcrops, Oil Equivalent",1993,4280871.000000,2737.000000
Spain,"Oilcrops, Oil Equivalent",1994,3563762.000000,2958.000000
Spain,"Oilcrops, Oil Equivalent",1995,3363814.000000,1923.000000
Spain,"Oilcrops, Oil Equivalent",1996,3424866.000000,4527.000000
Spain,"Oilcrops, Oil Equivalent",1997,3417011.000000,5558.000000
Spain,"Oilcrops, Oil Equivalent",1998,3426295.000000,4389.000000
Spain,"Oilcrops, Oil Equivalent",1999,3236643.000000,3388.000000
Spain,"Oilcrops, Oil Equivalent",2000,3288044.000000,4624.000000
Spain,"Oilcrops, Oil Equivalent",2001,3385523.000000,5605.000000
Spain,"Oilcrops, Oil Equivalent",2002,3289291.000000,4025.000000
Spain,"Oilcrops, Oil Equivalent",2003,3338727.000000,6016.000000
Spain,"Oilcrops, Oil Equivalent",2004,3320695.000000,4587.000000
Spain,"Oilcrops, Oil Equivalent",2005,3082384.000000,3510.000000
Spain,"Oilcrops, Oil Equivalent",2006,3188377.000000,4840.000000
Spain,"Oilcrops, Oil Equivalent",2007,3168835.000000,5310.000000
Spain,"Oilcrops, Oil Equivalent",2008,3259076.000000,4916.000000
Spain,"Oilcrops, Oil Equivalent",2009,3395362.000000,5645.000000
Spain,"Oilcrops, Oil Equivalent",2010,3268475.000000,6050.000000
Spain,"Oilcrops, Oil Equivalent",2011,3480779.000000,6366.000000
Spain,"Oilcrops, Oil Equivalent",2012,3369998.000000,3430.000000
Spain,"Oilcrops, Oil Equivalent",2013,3477871.000000,7263.000000
Spain,"Oilcrops, Oil Equivalent",2014,3432970.000000,4263.000000
Spain,"Oilcrops, Oil Equivalent",2015,3241525.000000,5269.000000
Spain,"Oilcrops, Oil Equivalent",2016,3409885.000000,5821.000000
Spain,"Oilcrops, Oil Equivalent",2017,3458027.000000,5416.000000
Spain,"Oilcrops, Oil Equivalent",2018,3374520.000000,7804.000000
Spain,"Oilcrops, Oil Equivalent",2019,3395510.000000,4993.000000
Spain,Oilseeds nes,1961,,
Spain,Oilseeds nes,1962,,
Spain,Oilseeds nes,1963,,
Spain,Oilseeds nes,1964,,
Spain,Oilseeds nes,1965,,
Spain,Oilseeds nes,1966,,
Spain,Oilseeds nes,1967,,
Spain,Oilseeds nes,1968,,
Spain,Oilseeds nes,1969,,
Spain,Oilseeds nes,1970,,
Spain,Oilseeds nes,1971,,
Spain,Oilseeds nes,1972,,
Spain,Oilseeds nes,1973,,
Spain,Oilseeds nes,1974,,
Spain,Oilseeds nes,1975,,
Spain,Oilseeds nes,1976,,
Spain,Oilseeds nes,1977,,
Spain,Oilseeds nes,1978,,
Spain,Oilseeds nes,1979,,
Spain,Oilseeds nes,1980,,
Spain,Oilseeds nes,1981,,
Spain,Oilseeds nes,1982,,
Spain,Oilseeds nes,1983,,
Spain,Oilseeds nes,1984,,
Spain,Oilseeds nes,1985,,
Spain,Oilseeds nes,1986,,
Spain,Oilseeds nes,1987,,
Spain,Oilseeds nes,1988,,
Spain,Oilseeds nes,1989,,
Spain,Oilseeds nes,1990,,
Spain,Oilseeds nes,1991,,
Spain,Oilseeds nes,1992,,
Spain,Oilseeds nes,1993,,
Spain,Oilseeds nes,1994,,
Spain,Oilseeds nes,1995,,
Spain,Oilseeds nes,1996,,
Spain,Oilseeds nes,1997,,
Spain,Oilseeds nes,1998,,
Spain,Oilseeds nes,1999,,
Spain,Oilseeds nes,2000,,
Spain,Oilseeds nes,2001,,
Spain,Oilseeds nes,2002,,
Spain,Oilseeds nes,2003,,
Spain,Oilseeds nes,2004,,
Spain,Oilseeds nes,2005,,
Spain,Oilseeds nes,2006,,
Spain,Oilseeds nes,2007,,
Spain,Oilseeds nes,2008,,
Spain,Oilseeds nes,2009,,
Spain,Oilseeds nes,2010,,
Spain,Oilseeds nes,2011,,
Spain,Oilseeds nes,2012,,
Spain,Oilseeds nes,2013,,
Spain,Oilseeds nes,2014,,
Spain,Oilseeds nes,2015,,
Spain,Oilseeds nes,2016,,
Spain,Oilseeds nes,2017,,
Spain,Oilseeds nes,2018,24230.000000,14045.000000
Spain,Oilseeds nes,2019,19990.000000,10760.000000
Spain,Olives,1961,,
Spain,Olives,1962,,
Spain,Olives,1963,,
Spain,Olives,1964,,
Spain,Olives,1965,,
Spain,Olives,1966,,
Spain,Olives,1967,,
Spain,Olives,1968,,
Spain,Olives,1969,,
Spain,Olives,1970,,
Spain,Olives,1971,,
Spain,Olives,1972,,
Spain,Olives,1973,,
Spain,Olives,1974,,
Spain,Olives,1975,,
Spain,Olives,1976,,
Spain,Olives,1977,,
Spain,Olives,1978,,
Spain,Olives,1979,,
Spain,Olives,1980,1156500.000000,19498.000000
Spain,Olives,1981,2045000.000000,7437.000000
Spain,Olives,1982,2045800.000000,16316.000000
Spain,Olives,1983,2050400.000000,6479.000000
Spain,Olives,1984,2039100.000000,17289.000000
Spain,Olives,1985,2051000.000000,9700.000000
Spain,Olives,1986,2063000.000000,12394.000000
Spain,Olives,1987,2057000.000000,18858.000000
Spain,Olives,1988,2035000.000000,10927.000000
Spain,Olives,1989,2054000.000000,14341.000000
Spain,Olives,1990,2064000.000000,16324.000000
Spain,Olives,1991,2074000.000000,14383.000000
Spain,Olives,1992,2051000.000000,15494.000000
Spain,Olives,1993,2092000.000000,13432.000000
Spain,Olives,1994,2094000.000000,13367.000000
Spain,Olives,1995,2119395.000000,7994.000000
Spain,Olives,1996,2125630.000000,21251.000000
Spain,Olives,1997,2207556.000000,26634.000000
Spain,Olives,1998,2194000.000000,19504.000000
Spain,Olives,1999,2200000.000000,15728.000000
Spain,Olives,2000,2300000.000000,21495.000000
Spain,Olives,2001,2400000.000000,28178.000000
Spain,Olives,2002,2430582.000000,18164.000000
Spain,Olives,2003,2439582.000000,30963.000000
Spain,Olives,2004,2464774.000000,21097.000000
Spain,Olives,2005,2465258.000000,16314.000000
Spain,Olives,2006,2483697.000000,22865.000000
Spain,Olives,2007,2470162.000000,24858.000000
Spain,Olives,2008,2450471.000000,22733.000000
Spain,Olives,2009,2449828.000000,28460.000000
Spain,Olives,2010,2475466.000000,29076.000000
Spain,Olives,2011,2503675.000000,31234.000000
Spain,Olives,2012,2504261.000000,15371.000000
Spain,Olives,2013,2507000.000000,37001.000000
Spain,Olives,2014,2515800.000000,18127.000000
Spain,Olives,2015,2351370.000000,25295.000000
Spain,Olives,2016,2521694.000000,28086.000000
Spain,Olives,2017,2554829.000000,25636.000000
Spain,Olives,2018,2579000.000000,38075.000000
Spain,Olives,2019,2601900.000000,22926.000000
Spain,"Onions, dry",1961,35715.000000,231443.000000
Spain,"Onions, dry",1962,35920.000000,225780.000000
Spain,"Onions, dry",1963,35950.000000,243060.000000
Spain,"Onions, dry",1964,32712.000000,236130.000000
Spain,"Onions, dry",1965,32603.000000,239628.000000
Spain,"Onions, dry",1966,32465.000000,236593.000000
Spain,"Onions, dry",1967,37346.000000,259447.000000
Spain,"Onions, dry",1968,37600.000000,257128.000000
Spain,"Onions, dry",1969,35800.000000,260950.000000
Spain,"Onions, dry",1970,35500.000000,250620.000000
Spain,"Onions, dry",1971,35200.000000,266108.000000
Spain,"Onions, dry",1972,37900.000000,254697.000000
Spain,"Onions, dry",1973,37100.000000,254420.000000
Spain,"Onions, dry",1974,34900.000000,247077.000000
Spain,"Onions, dry",1975,32600.000000,251779.000000
Spain,"Onions, dry",1976,34300.000000,250729.000000
Spain,"Onions, dry",1977,38900.000000,307326.000000
Spain,"Onions, dry",1978,34900.000000,285444.000000
Spain,"Onions, dry",1979,31400.000000,283854.000000
Spain,"Onions, dry",1980,31800.000000,284874.000000
Spain,"Onions, dry",1981,34000.000000,309735.000000
Spain,"Onions, dry",1982,34300.000000,306414.000000
Spain,"Onions, dry",1983,32400.000000,295833.000000
Spain,"Onions, dry",1984,35500.000000,325421.000000
Spain,"Onions, dry",1985,37326.000000,334554.000000
Spain,"Onions, dry",1986,34300.000000,339913.000000
Spain,"Onions, dry",1987,31000.000000,358097.000000
Spain,"Onions, dry",1988,30600.000000,350490.000000
Spain,"Onions, dry",1989,29150.000000,341572.000000
Spain,"Onions, dry",1990,30600.000000,359739.000000
Spain,"Onions, dry",1991,28300.000000,360177.000000
Spain,"Onions, dry",1992,28000.000000,364286.000000
Spain,"Onions, dry",1993,25700.000000,344163.000000
Spain,"Onions, dry",1994,27700.000000,364097.000000
Spain,"Onions, dry",1995,26900.000000,363271.000000
Spain,"Onions, dry",1996,25600.000000,377813.000000
Spain,"Onions, dry",1997,23535.000000,396161.000000
Spain,"Onions, dry",1998,22950.000000,422741.000000
Spain,"Onions, dry",1999,22713.000000,432065.000000
Spain,"Onions, dry",2000,21894.000000,438353.000000
Spain,"Onions, dry",2001,21128.000000,469292.000000
Spain,"Onions, dry",2002,21498.000000,475441.000000
Spain,"Onions, dry",2003,21324.000000,439330.000000
Spain,"Onions, dry",2004,22162.000000,464962.000000
Spain,"Onions, dry",2005,21503.000000,467865.000000
Spain,"Onions, dry",2006,21108.000000,520917.000000
Spain,"Onions, dry",2007,22324.000000,530483.000000
Spain,"Onions, dry",2008,28868.000000,368068.000000
Spain,"Onions, dry",2009,23851.000000,526723.000000
Spain,"Onions, dry",2010,22478.000000,491650.000000
Spain,"Onions, dry",2011,24526.000000,533120.000000
Spain,"Onions, dry",2012,22867.000000,511532.000000
Spain,"Onions, dry",2013,22100.000000,536923.000000
Spain,"Onions, dry",2014,24955.000000,546838.000000
Spain,"Onions, dry",2015,23480.000000,523783.000000
Spain,"Onions, dry",2016,24969.000000,554327.000000
Spain,"Onions, dry",2017,24762.000000,524810.000000
Spain,"Onions, dry",2018,24390.000000,528098.000000
Spain,"Onions, dry",2019,26520.000000,550121.000000
Spain,"Onions, shallots, green",1961,3180.000000,126667.000000
Spain,"Onions, shallots, green",1962,3320.000000,119949.000000
Spain,"Onions, shallots, green",1963,3248.000000,122928.000000
Spain,"Onions, shallots, green",1964,3302.000000,137232.000000
Spain,"Onions, shallots, green",1965,3002.000000,133438.000000
Spain,"Onions, shallots, green",1966,2200.000000,131364.000000
Spain,"Onions, shallots, green",1967,2283.000000,129842.000000
Spain,"Onions, shallots, green",1968,2138.000000,133040.000000
Spain,"Onions, shallots, green",1969,2193.000000,126452.000000
Spain,"Onions, shallots, green",1970,1700.000000,127647.000000
Spain,"Onions, shallots, green",1971,1900.000000,133684.000000
Spain,"Onions, shallots, green",1972,810.000000,155556.000000
Spain,"Onions, shallots, green",1973,1500.000000,141333.000000
Spain,"Onions, shallots, green",1974,1700.000000,137059.000000
Spain,"Onions, shallots, green",1975,2000.000000,139000.000000
Spain,"Onions, shallots, green",1976,1900.000000,140000.000000
Spain,"Onions, shallots, green",1977,2300.000000,132609.000000
Spain,"Onions, shallots, green",1978,1740.000000,168391.000000
Spain,"Onions, shallots, green",1979,1900.000000,136211.000000
Spain,"Onions, shallots, green",1980,2000.000000,139000.000000
Spain,"Onions, shallots, green",1981,2000.000000,146000.000000
Spain,"Onions, shallots, green",1982,2400.000000,150417.000000
Spain,"Onions, shallots, green",1983,2040.000000,154902.000000
Spain,"Onions, shallots, green",1984,2240.000000,139402.000000
Spain,"Onions, shallots, green",1985,2453.000000,153216.000000
Spain,"Onions, shallots, green",1986,1900.000000,150000.000000
Spain,"Onions, shallots, green",1987,2136.000000,153759.000000
Spain,"Onions, shallots, green",1988,2100.000000,147810.000000
Spain,"Onions, shallots, green",1989,2057.000000,150885.000000
Spain,"Onions, shallots, green",1990,2239.000000,155306.000000
Spain,"Onions, shallots, green",1991,1804.000000,158830.000000
Spain,"Onions, shallots, green",1992,1607.000000,155706.000000
Spain,"Onions, shallots, green",1993,1557.000000,161008.000000
Spain,"Onions, shallots, green",1994,1500.000000,164620.000000
Spain,"Onions, shallots, green",1995,1373.000000,166045.000000
Spain,"Onions, shallots, green",1996,2200.000000,160000.000000
Spain,"Onions, shallots, green",1997,2100.000000,166667.000000
Spain,"Onions, shallots, green",1998,1939.000000,210469.000000
Spain,"Onions, shallots, green",1999,2000.000000,175000.000000
Spain,"Onions, shallots, green",2000,1565.000000,197565.000000
Spain,"Onions, shallots, green",2001,1316.000000,202622.000000
