Area,Item,Year,Area harvested,Yield
France,Fibre Crops Primary,1962,"62175.000000""""","9830.000000"""""
France,Fibre Crops Primary,1963,"75106.000000""""","9776.000000"""""
France,Fibre Crops Primary,1964,"80916.000000""""","11019.000000"""""
France,Fibre Crops Primary,1965,"62131.000000""""","10042.000000"""""
France,Fibre Crops Primary,1966,"62954.000000""""","10781.000000"""""
France,Fibre Crops Primary,1967,"56174.000000""""","12068.000000"""""
France,Fibre Crops Primary,1968,"31470.000000""""","16349.000000"""""
France,Fibre Crops Primary,1969,"42356.000000""""","13416.000000"""""
France,Fibre Crops Primary,1970,"39833.000000""""","10179.000000"""""
France,Fibre Crops Primary,1971,"41630.000000""""","12088.000000"""""
France,Fibre Crops Primary,1972,"34330.000000""""","13543.000000"""""
France,Fibre Crops Primary,1973,"33230.000000""""","12849.000000"""""
France,Fibre Crops Primary,1974,"38530.000000""""","11991.000000"""""
France,Fibre Crops Primary,1975,"48130.000000""""","11884.000000"""""
France,Fibre Crops Primary,1976,"63130.000000""""","11912.000000"""""
France,Fibre Crops Primary,1977,"57325.000000""""","12839.000000"""""
France,Fibre Crops Primary,1978,"51323.000000""""","14380.000000"""""
France,Fibre Crops Primary,1979,"52638.000000""""","14153.000000"""""
France,Fibre Crops Primary,1980,"52500.000000""""","14057.000000"""""
France,Fibre Crops Primary,1981,"48300.000000""""","10683.000000"""""
France,Fibre Crops Primary,1982,"47000.000000""""","14383.000000"""""
France,Fibre Crops Primary,1983,"45000.000000""""","15200.000000"""""
France,Fibre Crops Primary,1984,"47650.000000""""","18825.000000"""""
France,Fibre Crops Primary,1985,"59450.000000""""","16955.000000"""""
France,Fibre Crops Primary,1986,"48300.000000""""","13892.000000"""""
France,Fibre Crops Primary,1987,"52900.000000""""","13705.000000"""""
France,Fibre Crops Primary,1988,"56800.000000""""","16444.000000"""""
France,Fibre Crops Primary,1989,"59130.000000""""","12549.000000"""""
France,Fibre Crops Primary,1990,"61057.000000""""","12644.000000"""""
France,Fibre Crops Primary,1991,"39579.000000""""","67554.000000"""""
France,Fibre Crops Primary,1992,"33004.000000""""","57132.000000"""""
France,Fibre Crops Primary,1993,"36825.000000""""","60620.000000"""""
France,Fibre Crops Primary,1994,"49819.000000""""","62384.000000"""""
France,Fibre Crops Primary,1995,"54250.000000""""","60455.000000"""""
France,Fibre Crops Primary,1996,"44362.000000""""","64266.000000"""""
France,Fibre Crops Primary,1997,"45221.000000""""","69396.000000"""""
France,Fibre Crops Primary,1998,"44396.000000""""","64361.000000"""""
France,Fibre Crops Primary,1999,"50257.000000""""","67827.000000"""""
France,Fibre Crops Primary,2000,"54741.000000""""","67955.000000"""""
France,Fibre Crops Primary,2001,"68003.000000""""","41888.000000"""""
France,Fibre Crops Primary,2002,"67625.000000""""","72401.000000"""""
France,Fibre Crops Primary,2003,"76928.000000""""","69647.000000"""""
France,Fibre Crops Primary,2004,"84426.000000""""","65431.000000"""""
France,Fibre Crops Primary,2005,"82644.000000""""","72535.000000"""""
France,Fibre Crops Primary,2006,"78105.000000""""","69236.000000"""""
France,Fibre Crops Primary,2007,"76800.000000""""","60282.000000"""""
France,Fibre Crops Primary,2008,"68504.000000""""","79448.000000"""""
France,Fibre Crops Primary,2009,"57253.000000""""","72038.000000"""""
France,Fibre Crops Primary,2010,"55788.000000""""","66887.000000"""""
France,Fibre Crops Primary,2011,"61545.000000""""","44621.000000"""""
France,Fibre Crops Primary,2012,"68016.000000""""","69323.000000"""""
France,Fibre Crops Primary,2013,"61259.000000""""","75395.000000"""""
France,Fibre Crops Primary,2014,"67182.000000""""","77544.000000"""""
France,Fibre Crops Primary,2015,"79485.000000""""","66260.000000"""""
France,Fibre Crops Primary,2016,"89224.000000""""","67665.000000"""""
France,Fibre Crops Primary,2017,"98976.000000""""","60423.000000"""""
France,Fibre Crops Primary,2018,"122340.000000""""","66488.000000"""""
France,Fibre Crops Primary,2019,"136220.000000""""","68154.000000"""""
France,Figs,1961,"160.000000""""","208125.000000"""""
France,Figs,1962,"160.000000""""","231250.000000"""""
France,Figs,1963,"160.000000""""","267375.000000"""""
France,Figs,1964,"250.000000""""","184000.000000"""""
France,Figs,1965,"250.000000""""","149200.000000"""""
France,Figs,1966,"275.000000""""","124836.000000"""""
France,Figs,1967,"236.000000""""","130932.000000"""""
France,Figs,1968,"251.000000""""","124064.000000"""""
France,Figs,1969,"274.000000""""","116642.000000"""""
France,Figs,1970,"280.000000""""","114286.000000"""""
France,Figs,1971,"300.000000""""","124667.000000"""""
France,Figs,1972,"495.000000""""","81818.000000"""""
France,Figs,1973,"510.000000""""","82569.000000"""""
France,Figs,1974,"523.000000""""","78642.000000"""""
France,Figs,1975,"535.000000""""","76804.000000"""""
France,Figs,1976,"544.000000""""","78346.000000"""""
France,Figs,1977,"552.000000""""","71268.000000"""""
France,Figs,1978,"557.000000""""","76643.000000"""""
France,Figs,1979,"540.000000""""","74074.000000"""""
France,Figs,1980,"530.000000""""","69811.000000"""""
France,Figs,1981,"530.000000""""","66038.000000"""""
France,Figs,1982,"500.000000""""","60000.000000"""""
France,Figs,1983,"500.000000""""","60000.000000"""""
France,Figs,1984,"500.000000""""","40000.000000"""""
France,Figs,1985,"500.000000""""","40000.000000"""""
France,Figs,1986,"500.000000""""","40000.000000"""""
France,Figs,1987,"500.000000""""","32000.000000"""""
France,Figs,1988,"500.000000""""","41500.000000"""""
France,Figs,1989,"481.000000""""","44470.000000"""""
France,Figs,1990,"470.000000""""","42787.000000"""""
France,Figs,1991,"453.000000""""","37815.000000"""""
France,Figs,1992,"453.000000""""","43488.000000"""""
France,Figs,1993,"461.000000""""","44143.000000"""""
France,Figs,1994,"461.000000""""","33623.000000"""""
France,Figs,1995,"461.000000""""","31800.000000"""""
France,Figs,1996,"458.000000""""","60721.000000"""""
France,Figs,1997,"443.000000""""","59819.000000"""""
France,Figs,1998,"442.000000""""","62489.000000"""""
France,Figs,1999,"456.000000""""","66206.000000"""""
France,Figs,2000,"453.000000""""","68852.000000"""""
France,Figs,2001,"451.000000""""","69623.000000"""""
France,Figs,2002,"459.000000""""","68301.000000"""""
France,Figs,2003,"469.000000""""","65224.000000"""""
France,Figs,2004,"459.000000""""","72222.000000"""""
France,Figs,2005,"470.000000""""","65170.000000"""""
France,Figs,2006,"460.000000""""","57565.000000"""""
France,Figs,2007,"460.000000""""","48935.000000"""""
France,Figs,2008,"441.000000""""","81111.000000"""""
France,Figs,2009,"423.000000""""","82813.000000"""""
France,Figs,2010,"394.000000""""","86421.000000"""""
France,Figs,2011,"374.000000""""","71604.000000"""""
France,Figs,2012,"374.000000""""","85214.000000"""""
France,Figs,2013,"371.000000""""","86415.000000"""""
France,Figs,2014,"371.000000""""","74933.000000"""""
France,Figs,2015,"379.000000""""","82084.000000"""""
France,Figs,2016,"398.000000""""","85101.000000"""""
France,Figs,2017,"428.000000""""","86869.000000"""""
France,Figs,2018,"440.000000""""","75909.000000"""""
France,Figs,2019,"440.000000""""","75909.000000"""""
France,Flax fibre and tow,1961,"52000.000000""""","10677.000000"""""
France,Flax fibre and tow,1962,"60351.000000""""","9697.000000"""""
France,Flax fibre and tow,1963,"73903.000000""""","9701.000000"""""
France,Flax fibre and tow,1964,"79099.000000""""","10904.000000"""""
France,Flax fibre and tow,1965,"60277.000000""""","9847.000000"""""
France,Flax fibre and tow,1966,"62085.000000""""","10707.000000"""""
France,Flax fibre and tow,1967,"55576.000000""""","11961.000000"""""
France,Flax fibre and tow,1968,"31271.000000""""","16343.000000"""""
France,Flax fibre and tow,1969,"42276.000000""""","13418.000000"""""
France,Flax fibre and tow,1970,"39703.000000""""","10161.000000"""""
France,Flax fibre and tow,1971,"41500.000000""""","12078.000000"""""
France,Flax fibre and tow,1972,"34200.000000""""","13536.000000"""""
France,Flax fibre and tow,1973,"33100.000000""""","12839.000000"""""
France,Flax fibre and tow,1974,"38400.000000""""","11979.000000"""""
France,Flax fibre and tow,1975,"48000.000000""""","11875.000000"""""
France,Flax fibre and tow,1976,"63000.000000""""","11905.000000"""""
France,Flax fibre and tow,1977,"57195.000000""""","12833.000000"""""
France,Flax fibre and tow,1978,"49723.000000""""","14339.000000"""""
France,Flax fibre and tow,1979,"50438.000000""""","14097.000000"""""
France,Flax fibre and tow,1980,"49000.000000""""","13959.000000"""""
France,Flax fibre and tow,1981,"44000.000000""""","10227.000000"""""
France,Flax fibre and tow,1982,"44000.000000""""","14295.000000"""""
France,Flax fibre and tow,1983,"40800.000000""""","15196.000000"""""
France,Flax fibre and tow,1984,"45800.000000""""","18996.000000"""""
France,Flax fibre and tow,1985,"58900.000000""""","16978.000000"""""
France,Flax fibre and tow,1986,"47000.000000""""","13830.000000"""""
France,Flax fibre and tow,1987,"51300.000000""""","13645.000000"""""
France,Flax fibre and tow,1988,"55200.000000""""","16486.000000"""""
France,Flax fibre and tow,1989,"59000.000000""""","12542.000000"""""
France,Flax fibre and tow,1990,"60927.000000""""","12638.000000"""""
France,Flax fibre and tow,1991,"39449.000000""""","67726.000000"""""
France,Flax fibre and tow,1992,"32874.000000""""","57298.000000"""""
France,Flax fibre and tow,1993,"36695.000000""""","60780.000000"""""
France,Flax fibre and tow,1994,"49689.000000""""","62507.000000"""""
France,Flax fibre and tow,1995,"54246.000000""""","60459.000000"""""
France,Flax fibre and tow,1996,"44362.000000""""","64266.000000"""""
France,Flax fibre and tow,1997,"45067.000000""""","69576.000000"""""
France,Flax fibre and tow,1998,"44149.000000""""","64631.000000"""""
France,Flax fibre and tow,1999,"50041.000000""""","68046.000000"""""
France,Flax fibre and tow,2000,"54525.000000""""","68156.000000"""""
France,Flax fibre and tow,2001,"67849.000000""""","41945.000000"""""
France,Flax fibre and tow,2002,"67417.000000""""","72571.000000"""""
France,Flax fibre and tow,2003,"76528.000000""""","69920.000000"""""
France,Flax fibre and tow,2004,"80526.000000""""","67755.000000"""""
France,Flax fibre and tow,2005,"78644.000000""""","75321.000000"""""
France,Flax fibre and tow,2006,"76605.000000""""","70266.000000"""""
France,Flax fibre and tow,2007,"76200.000000""""","60626.000000"""""
France,Flax fibre and tow,2008,"67904.000000""""","80003.000000"""""
France,Flax fibre and tow,2009,"56653.000000""""","72624.000000"""""
France,Flax fibre and tow,2010,"55164.000000""""","67453.000000"""""
France,Flax fibre and tow,2011,"60869.000000""""","44930.000000"""""
France,Flax fibre and tow,2012,"67432.000000""""","69781.000000"""""
France,Flax fibre and tow,2013,"60651.000000""""","75985.000000"""""
France,Flax fibre and tow,2014,"66489.000000""""","78178.000000"""""
France,Flax fibre and tow,2015,"78866.000000""""","66648.000000"""""
France,Flax fibre and tow,2016,"88480.000000""""","68095.000000"""""
France,Flax fibre and tow,2017,"98218.000000""""","60761.000000"""""
France,Flax fibre and tow,2018,"105880.000000""""","65038.000000"""""
France,Flax fibre and tow,2019,"121670.000000""""","69890.000000"""""
France,Fruit Primary,1961,"1653510.000000""""","65851.000000"""""
France,Fruit Primary,1962,"1657805.000000""""","108293.000000"""""
France,Fruit Primary,1963,"1657617.000000""""","77750.000000"""""
France,Fruit Primary,1964,"1646471.000000""""","86931.000000"""""
France,Fruit Primary,1965,"1644836.000000""""","94995.000000"""""
France,Fruit Primary,1966,"1650785.000000""""","82390.000000"""""
France,Fruit Primary,1967,"1604872.000000""""","92325.000000"""""
France,Fruit Primary,1968,"1594310.000000""""","97627.000000"""""
France,Fruit Primary,1969,"1496508.000000""""","86274.000000"""""
France,Fruit Primary,1970,"1474645.000000""""","116971.000000"""""
France,Fruit Primary,1971,"1457186.000000""""","99113.000000"""""
France,Fruit Primary,1972,"1436925.000000""""","91758.000000"""""
France,Fruit Primary,1973,"1442224.000000""""","122216.000000"""""
France,Fruit Primary,1974,"1436396.000000""""","110566.000000"""""
France,Fruit Primary,1975,"1407693.000000""""","100017.000000"""""
France,Fruit Primary,1976,"1439271.000000""""","106832.000000"""""
France,Fruit Primary,1977,"1412643.000000""""","75030.000000"""""
France,Fruit Primary,1978,"1385670.000000""""","95881.000000"""""
France,Fruit Primary,1979,"1375145.000000""""","120329.000000"""""
France,Fruit Primary,1980,"1321694.000000""""","111996.000000"""""
France,Fruit Primary,1981,"1300620.000000""""","89714.000000"""""
France,Fruit Primary,1982,"1285323.000000""""","118441.000000"""""
France,Fruit Primary,1983,"1261203.000000""""","107475.000000"""""
France,Fruit Primary,1984,"1242067.000000""""","112485.000000"""""
France,Fruit Primary,1985,"1256894.000000""""","104063.000000"""""
France,Fruit Primary,1986,"1259455.000000""""","111068.000000"""""
France,Fruit Primary,1987,"1214932.000000""""","110617.000000"""""
France,Fruit Primary,1988,"1170207.000000""""","97698.000000"""""
France,Fruit Primary,1989,"1141095.000000""""","103210.000000"""""
France,Fruit Primary,1990,"1122550.000000""""","109337.000000"""""
France,Fruit Primary,1991,"1090181.000000""""","74971.000000"""""
France,Fruit Primary,1992,"1095240.000000""""","112444.000000"""""
France,Fruit Primary,1993,"1091487.000000""""","93414.000000"""""
France,Fruit Primary,1994,"1087492.000000""""","100421.000000"""""
France,Fruit Primary,1995,"1078809.000000""""","102661.000000"""""
France,Fruit Primary,1996,"1067896.000000""""","108592.000000"""""
France,Fruit Primary,1997,"1054003.000000""""","102506.000000"""""
France,Fruit Primary,1998,"1035198.000000""""","97335.000000"""""
France,Fruit Primary,1999,"1034434.000000""""","114652.000000"""""
France,Fruit Primary,2000,"1028024.000000""""","111950.000000"""""
France,Fruit Primary,2001,"1023442.000000""""","104460.000000"""""
France,Fruit Primary,2002,"1020057.000000""""","102844.000000"""""
France,Fruit Primary,2003,"1008810.000000""""","93733.000000"""""
France,Fruit Primary,2004,"1006074.000000""""","108629.000000"""""
France,Fruit Primary,2005,"1006475.000000""""","101111.000000"""""
France,Fruit Primary,2006,"1031247.000000""""","97373.000000"""""
France,Fruit Primary,2007,"976439.000000""""","94592.000000"""""
France,Fruit Primary,2008,"958659.000000""""","93723.000000"""""
France,Fruit Primary,2009,"937207.000000""""","100198.000000"""""
France,Fruit Primary,2010,"908998.000000""""","99493.000000"""""
France,Fruit Primary,2011,"897199.000000""""","108377.000000"""""
France,Fruit Primary,2012,"890877.000000""""","89561.000000"""""
France,Fruit Primary,2013,"886814.000000""""","94764.000000"""""
France,Fruit Primary,2014,"895983.000000""""","104450.000000"""""
France,Fruit Primary,2015,"889166.000000""""","106701.000000"""""
France,Fruit Primary,2016,"887570.000000""""","108193.000000"""""
France,Fruit Primary,2017,"886021.000000""""","96322.000000"""""
France,Fruit Primary,2018,"893290.000000""""","104820.000000"""""
France,Fruit Primary,2019,"901070.000000""""","96232.000000"""""
France,"Fruit, citrus nes",1961,0,
France,"Fruit, citrus nes",1962,0,
France,"Fruit, citrus nes",1963,0,
France,"Fruit, citrus nes",1964,0,
France,"Fruit, citrus nes",1965,0,
France,"Fruit, citrus nes",1966,0,
France,"Fruit, citrus nes",1967,0,
France,"Fruit, citrus nes",1968,0,
France,"Fruit, citrus nes",1969,0,
France,"Fruit, citrus nes",1970,0,
France,"Fruit, citrus nes",1971,0,
France,"Fruit, citrus nes",1972,0,
France,"Fruit, citrus nes",1973,0,
France,"Fruit, citrus nes",1974,0,
France,"Fruit, citrus nes",1975,0,
France,"Fruit, citrus nes",1976,0,
France,"Fruit, citrus nes",1977,0,
France,"Fruit, citrus nes",1978,0,
France,"Fruit, citrus nes",1979,0,
France,"Fruit, citrus nes",1980,0,
France,"Fruit, citrus nes",1981,0,
France,"Fruit, citrus nes",1982,0,
France,"Fruit, citrus nes",1983,0,
France,"Fruit, citrus nes",1984,0,
France,"Fruit, citrus nes",1985,0,
France,"Fruit, citrus nes",1986,0,
France,"Fruit, citrus nes",1987,0,
France,"Fruit, citrus nes",1988,0,
France,"Fruit, citrus nes",1989,0,
France,"Fruit, citrus nes",1990,0,
France,"Fruit, citrus nes",1991,0,
France,"Fruit, citrus nes",1992,0,
France,"Fruit, citrus nes",1993,0,
France,"Fruit, citrus nes",1994,0,
France,"Fruit, citrus nes",1995,0,
France,"Fruit, citrus nes",1996,0,
France,"Fruit, citrus nes",1997,0,
France,"Fruit, citrus nes",1998,0,
France,"Fruit, citrus nes",1999,0,
France,"Fruit, citrus nes",2000,0,
France,"Fruit, citrus nes",2001,0,
France,"Fruit, citrus nes",2002,0,
France,"Fruit, citrus nes",2003,0,
France,"Fruit, citrus nes",2004,0,
France,"Fruit, citrus nes",2005,0,
France,"Fruit, citrus nes",2006,0,
France,"Fruit, citrus nes",2007,0,
France,"Fruit, citrus nes",2008,0,
France,"Fruit, citrus nes",2009,0,
France,"Fruit, citrus nes",2010,0,
France,"Fruit, citrus nes",2011,0,
France,"Fruit, citrus nes",2012,0,
France,"Fruit, citrus nes",2013,0,
France,"Fruit, citrus nes",2014,0,
France,"Fruit, citrus nes",2015,0,
France,"Fruit, citrus nes",2016,0,
France,"Fruit, citrus nes",2017,0,
France,"Fruit, citrus nes",2018,0,
France,"Fruit, citrus nes",2019,0,
France,"Fruit, fresh nes",1961,0,0
France,"Fruit, fresh nes",1962,0,0
France,"Fruit, fresh nes",1963,0,0
France,"Fruit, fresh nes",1964,0,0
France,"Fruit, fresh nes",1965,0,0
France,"Fruit, fresh nes",1966,0,0
France,"Fruit, fresh nes",1967,0,0
France,"Fruit, fresh nes",1968,0,0
France,"Fruit, fresh nes",1969,0,0
France,"Fruit, fresh nes",1970,0,0
France,"Fruit, fresh nes",1971,0,0
France,"Fruit, fresh nes",1972,0,0
France,"Fruit, fresh nes",1973,0,0
France,"Fruit, fresh nes",1974,0,0
France,"Fruit, fresh nes",1975,0,0
France,"Fruit, fresh nes",1976,0,0
France,"Fruit, fresh nes",1977,0,0
France,"Fruit, fresh nes",1978,0,0
France,"Fruit, fresh nes",1979,0,0
France,"Fruit, fresh nes",1980,0,0
France,"Fruit, fresh nes",1981,0,0
France,"Fruit, fresh nes",1982,0,0
France,"Fruit, fresh nes",1983,0,0
France,"Fruit, fresh nes",1984,0,0
France,"Fruit, fresh nes",1985,0,0
France,"Fruit, fresh nes",1986,0,0
France,"Fruit, fresh nes",1987,0,0
France,"Fruit, fresh nes",1988,0,0
France,"Fruit, fresh nes",1989,0,0
France,"Fruit, fresh nes",1990,0,0
France,"Fruit, fresh nes",1991,0,0
France,"Fruit, fresh nes",1992,0,0
France,"Fruit, fresh nes",1993,0,0
France,"Fruit, fresh nes",1994,0,0
France,"Fruit, fresh nes",1995,0,0
France,"Fruit, fresh nes",1996,0,0
France,"Fruit, fresh nes",1997,0,0
France,"Fruit, fresh nes",1998,0,0
France,"Fruit, fresh nes",1999,0,0
France,"Fruit, fresh nes",2000,0,0
France,"Fruit, fresh nes",2001,0,0
France,"Fruit, fresh nes",2002,0,0
France,"Fruit, fresh nes",2003,0,0
France,"Fruit, fresh nes",2004,0,0
France,"Fruit, fresh nes",2005,0,0
France,"Fruit, fresh nes",2006,0,0
France,"Fruit, fresh nes",2007,0,0
France,"Fruit, fresh nes",2008,0,0
France,"Fruit, fresh nes",2009,0,0
France,"Fruit, fresh nes",2010,"276.000000""""","26957.000000"""""
France,"Fruit, fresh nes",2011,"277.000000""""","25235.000000"""""
France,"Fruit, fresh nes",2012,"281.000000""""","24662.000000"""""
France,"Fruit, fresh nes",2013,"300.000000""""","23333.000000"""""
France,"Fruit, fresh nes",2014,"1763.000000""""","188678.000000"""""
France,"Fruit, fresh nes",2015,"1749.000000""""","192716.000000"""""
France,"Fruit, fresh nes",2016,"2246.000000""""","114978.000000"""""
France,"Fruit, fresh nes",2017,"2319.000000""""","172001.000000"""""
France,"Fruit, fresh nes",2018,0,0
France,"Fruit, fresh nes",2019,0,0
France,"Fruit, stone nes",1961,0,0
France,"Fruit, stone nes",1962,0,0
France,"Fruit, stone nes",1963,0,0
France,"Fruit, stone nes",1964,0,0
France,"Fruit, stone nes",1965,0,0
France,"Fruit, stone nes",1966,0,0
France,"Fruit, stone nes",1967,0,0
France,"Fruit, stone nes",1968,0,0
France,"Fruit, stone nes",1969,0,0
France,"Fruit, stone nes",1970,0,0
France,"Fruit, stone nes",1971,0,0
France,"Fruit, stone nes",1972,0,0
France,"Fruit, stone nes",1973,0,0
France,"Fruit, stone nes",1974,0,0
France,"Fruit, stone nes",1975,0,0
France,"Fruit, stone nes",1976,0,0
France,"Fruit, stone nes",1977,0,0
France,"Fruit, stone nes",1978,0,0
France,"Fruit, stone nes",1979,0,0
France,"Fruit, stone nes",1980,0,0
France,"Fruit, stone nes",1981,0,0
France,"Fruit, stone nes",1982,0,0
France,"Fruit, stone nes",1983,0,0
France,"Fruit, stone nes",1984,0,0
France,"Fruit, stone nes",1985,"330.000000""""","60606.000000"""""
France,"Fruit, stone nes",1986,"330.000000""""","60606.000000"""""
France,"Fruit, stone nes",1987,"330.000000""""","60606.000000"""""
France,"Fruit, stone nes",1988,0,0
France,"Fruit, stone nes",1989,0,0
France,"Fruit, stone nes",1990,"0.000000""""",0
France,"Fruit, stone nes",1991,"0.000000""""",0
France,"Fruit, stone nes",1992,"0.000000""""",0
France,"Fruit, stone nes",1993,0,0
France,"Fruit, stone nes",1994,0,0
France,"Fruit, stone nes",1995,0,0
France,"Fruit, stone nes",1996,0,0
France,"Fruit, stone nes",1997,0,0
France,"Fruit, stone nes",1998,0,0
France,"Fruit, stone nes",1999,0,0
France,"Fruit, stone nes",2000,0,0
France,"Fruit, stone nes",2001,0,0
France,"Fruit, stone nes",2002,0,0
France,"Fruit, stone nes",2003,0,0
France,"Fruit, stone nes",2004,0,0
France,"Fruit, stone nes",2005,0,0
France,"Fruit, stone nes",2006,0,0
France,"Fruit, stone nes",2007,"1576.000000""""","87836.000000"""""
France,"Fruit, stone nes",2008,"1600.000000""""","105744.000000"""""
France,"Fruit, stone nes",2009,"1494.000000""""","62001.000000"""""
France,"Fruit, stone nes",2010,"1554.000000""""","59717.000000"""""
France,"Fruit, stone nes",2011,"1568.000000""""","59375.000000"""""
France,"Fruit, stone nes",2012,"1618.000000""""","60562.000000"""""
France,"Fruit, stone nes",2013,"1835.000000""""","59760.000000"""""
France,"Fruit, stone nes",2014,"1741.000000""""","62010.000000"""""
France,"Fruit, stone nes",2015,"1767.000000""""","62915.000000"""""
France,"Fruit, stone nes",2016,"2515.000000""""","70600.000000"""""
France,"Fruit, stone nes",2017,"2538.000000""""","53097.000000"""""
France,"Fruit, stone nes",2018,"2200.000000""""","57727.000000"""""
France,"Fruit, stone nes",2019,"2200.000000""""","56409.000000"""""
France,"Fruit, tropical fresh nes",1961,0,0
France,"Fruit, tropical fresh nes",1962,0,0
France,"Fruit, tropical fresh nes",1963,0,0
France,"Fruit, tropical fresh nes",1964,0,0
France,"Fruit, tropical fresh nes",1965,0,0
France,"Fruit, tropical fresh nes",1966,0,0
France,"Fruit, tropical fresh nes",1967,0,0
France,"Fruit, tropical fresh nes",1968,0,0
France,"Fruit, tropical fresh nes",1969,0,0
France,"Fruit, tropical fresh nes",1970,0,0
France,"Fruit, tropical fresh nes",1971,0,0
France,"Fruit, tropical fresh nes",1972,0,0
France,"Fruit, tropical fresh nes",1973,0,0
France,"Fruit, tropical fresh nes",1974,0,0
France,"Fruit, tropical fresh nes",1975,0,0
France,"Fruit, tropical fresh nes",1976,0,0
France,"Fruit, tropical fresh nes",1977,0,0
France,"Fruit, tropical fresh nes",1978,0,0
France,"Fruit, tropical fresh nes",1979,0,0
France,"Fruit, tropical fresh nes",1980,0,0
France,"Fruit, tropical fresh nes",1981,0,0
France,"Fruit, tropical fresh nes",1982,0,0
France,"Fruit, tropical fresh nes",1983,0,0
France,"Fruit, tropical fresh nes",1984,0,0
France,"Fruit, tropical fresh nes",1985,0,0
France,"Fruit, tropical fresh nes",1986,0,0
France,"Fruit, tropical fresh nes",1987,0,0
France,"Fruit, tropical fresh nes",1988,0,0
France,"Fruit, tropical fresh nes",1989,0,0
France,"Fruit, tropical fresh nes",1990,0,0
France,"Fruit, tropical fresh nes",1991,0,0
France,"Fruit, tropical fresh nes",1992,0,0
France,"Fruit, tropical fresh nes",1993,0,0
France,"Fruit, tropical fresh nes",1994,0,0
France,"Fruit, tropical fresh nes",1995,0,0
France,"Fruit, tropical fresh nes",1996,0,0
France,"Fruit, tropical fresh nes",1997,0,0
France,"Fruit, tropical fresh nes",1998,0,0
France,"Fruit, tropical fresh nes",1999,0,0
France,"Fruit, tropical fresh nes",2000,0,0
France,"Fruit, tropical fresh nes",2001,0,0
France,"Fruit, tropical fresh nes",2002,0,0
France,"Fruit, tropical fresh nes",2003,0,0
France,"Fruit, tropical fresh nes",2004,0,0
France,"Fruit, tropical fresh nes",2005,0,0
France,"Fruit, tropical fresh nes",2006,0,0
France,"Fruit, tropical fresh nes",2007,0,0
France,"Fruit, tropical fresh nes",2008,0,0
France,"Fruit, tropical fresh nes",2009,0,0
France,"Fruit, tropical fresh nes",2010,0,0
France,"Fruit, tropical fresh nes",2011,0,0
France,"Fruit, tropical fresh nes",2012,0,0
France,"Fruit, tropical fresh nes",2013,0,0
France,"Fruit, tropical fresh nes",2014,0,0
France,"Fruit, tropical fresh nes",2015,0,0
France,"Fruit, tropical fresh nes",2016,0,0
France,"Fruit, tropical fresh nes",2017,0,0
France,"Fruit, tropical fresh nes",2018,"2800.000000""""","123536.000000"""""
France,"Fruit, tropical fresh nes",2019,"6210.000000""""","82287.000000"""""
France,Garlic,1961,"6291.000000""""","58894.000000"""""
France,Garlic,1962,"8097.000000""""","58627.000000"""""
France,Garlic,1963,"7985.000000""""","60889.000000"""""
France,Garlic,1964,"7261.000000""""","64302.000000"""""
France,Garlic,1965,"6741.000000""""","60584.000000"""""
France,Garlic,1966,"6340.000000""""","57145.000000"""""
France,Garlic,1967,"6648.000000""""","59431.000000"""""
France,Garlic,1968,"6567.000000""""","63499.000000"""""
France,Garlic,1969,"6264.000000""""","63376.000000"""""
France,Garlic,1970,"3415.000000""""","120556.000000"""""
France,Garlic,1971,"5940.000000""""","64478.000000"""""
France,Garlic,1972,"4570.000000""""","66521.000000"""""
France,Garlic,1973,"5175.000000""""","66860.000000"""""
France,Garlic,1974,"6102.000000""""","67447.000000"""""
France,Garlic,1975,"5694.000000""""","64954.000000"""""
France,Garlic,1976,"5747.000000""""","60943.000000"""""
France,Garlic,1977,"6113.000000""""","59331.000000"""""
France,Garlic,1978,"6716.000000""""","65083.000000"""""
France,Garlic,1979,"6995.000000""""","65634.000000"""""
France,Garlic,1980,"6923.000000""""","68384.000000"""""
France,Garlic,1981,"6700.000000""""","78358.000000"""""
France,Garlic,1982,"6600.000000""""","76515.000000"""""
France,Garlic,1983,"7300.000000""""","87534.000000"""""
France,Garlic,1984,"7400.000000""""","70541.000000"""""
France,Garlic,1985,"7000.000000""""","48429.000000"""""
France,Garlic,1986,"7000.000000""""","75571.000000"""""
France,Garlic,1987,"7700.000000""""","81948.000000"""""
France,Garlic,1988,"7100.000000""""","70845.000000"""""
France,Garlic,1989,"6724.000000""""","70651.000000"""""
France,Garlic,1990,"6763.000000""""","71356.000000"""""
France,Garlic,1991,"6379.000000""""","77247.000000"""""
France,Garlic,1992,"6485.000000""""","73101.000000"""""
France,Garlic,1993,"6041.000000""""","69700.000000"""""
France,Garlic,1994,"5688.000000""""","75876.000000"""""
France,Garlic,1995,"5085.000000""""","77021.000000"""""
France,Garlic,1996,"4625.000000""""","76899.000000"""""
France,Garlic,1997,"4394.000000""""","77856.000000"""""
France,Garlic,1998,"4143.000000""""","80944.000000"""""
France,Garlic,1999,"4034.000000""""","75920.000000"""""
France,Garlic,2000,"3519.000000""""","79480.000000"""""
France,Garlic,2001,"3537.000000""""","79593.000000"""""
France,Garlic,2002,"3620.000000""""","79086.000000"""""
France,Garlic,2003,"3415.000000""""","68571.000000"""""
France,Garlic,2004,"3130.000000""""","77827.000000"""""
France,Garlic,2005,"2870.000000""""","79105.000000"""""
